company_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity
308,0.0024454710644341688,0.02068151979148164,0.0021551724137931,0.011913219090121514,0.013348750056069187,0.015322702274171075,0.009711929985161969,0.024640942979726042,0.02112304009866832
318,0.10456870867844673,0.11165799257240465,0.013838507474270236,0.06028327194471399,0.024135295379337007,0.04998648403964721,0.024135295379337007,0.07595634910016343,-0.06830205571286373
322,0.00837744640749803,0.006491224796577427,0.006550686793675566,0.01590230798561579,0.01756298216749855,0.021253365270315648,0.00510548256046337,0.01412069659860476,0.0019539941986028344
324,0.005854902768360055,0.010858705687117779,0.0036934130529043844,0.00822021935429014,0.007373419872032985,0.012518309038463316,0.006899214775389401,0.0111675943552815,0.0018853563928410543
325,0.008986144514260839,0.021183651374142933,0.004422758367544786,0.006044037564528373,0.017726886032327843,0.0046560812368015795,0.007772686472158738,0.0336295483606158,0.03418162873518966
344,0.0008557304478864648,0.010868215654610065,0.001054253400205153,0.002029412575161941,0.010229427917210777,0.0010037656252197766,0.002712786626376206,0.016819320269514357,0.01586014095810956
355,0.012968670293809251,0.0099671241086333,0.005118399875789533,0.00760814810997862,0.009422571003029111,0.00582761973394556,0.009164048837649619,0.03218679066951009,0.018917435007842473
356,0.013455550142593855,0.008234674116966467,0.01176265545435503,0.01414747105167356,0.007929464504396808,0.01176265545435503,0.0007479117704646622,0.02216011861330196,0.005071166594083598
372,0.02360328681664099,0.04785612069237643,0.02360328681664099,0.025035884548264258,0.06389025029759333,0.025035884548264258,0.0,0.1385818485077538,0.09613076975985385
387,0.003279231807766075,0.005788685520667333,0.002435475332011875,0.0060925321705767544,0.008718184717487257,0.0028805989829551585,0.0024625017667551834,0.01752676893411782,0.014078287716731282
392,0.28316166738933646,0.3023010021827817,0.0,0.0,0.0,0.0,0.016495151371486168,0.020585181104333133,-0.25993230286304425
414,0.0,0.02150676936418518,0.0,0.020991794059334302,0.06695665412479015,0.02150676936418518,0.06695665412479015,0.07527369277464815,0.1319919375221966
443,0.0,0.07472294836131645,0.0,0.0274227503252014,0.0,0.0,0.0,0.04419628234359577,0.09149648037971082
454,0.0070897589570386365,0.01930666586808129,0.004041779680918619,0.014453967633107488,0.014277550074697769,0.014888839805628494,0.0068190799506024575,0.024978750189889345,0.008401894902843226
455,0.003069941757066225,0.004081277350257646,0.0015940284762743248,0.005462078712546103,0.007244497478521829,0.0038012253936158496,0.00211635843645685,0.013967632429810176,0.010920013048610283
457,0.015981908942993853,0.009728424730694261,0.00690151636646135,0.01328415165214993,0.005801424813929188,0.01964799878450665,0.013347832706239507,0.025276191612545264,0.010994431403287454
462,0.0015948963317384368,0.021580256058155094,0.0021227962026179,0.004585424662506695,0.028037832394712206,0.004585424662506695,0.006172498147748953,0.035679110121127365,0.04338462915939472
474,0.010075301462829131,0.009728257261495336,0.002702718956959004,0.017526802790164726,0.010233943998886972,0.00459718897731453,0.006879563139814244,0.052514151701233226,0.04449907070571529
494,0.0,0.016460522759317437,0.0,0.026376863746129464,0.016357393965672828,0.0348492274350509,0.0,0.04783246032044124,0.0062724476578368445
498,0.0,0.0433159199520876,0.03171324629520263,0.14906895511519133,0.03171324629520263,0.14906895511519133,0.03171324629520263,0.059669132992526575,-0.07779714846577979
500,0.04580142445742113,0.008104989813553258,0.0,0.05426256927393507,0.0031252187978275,0.05426256927393507,0.0,0.02142260848395847,-0.04456058649130244
503,0.19675390846596486,0.023183090266213638,0.0,0.0,0.015269669514690762,0.0,0.0027597657102294126,0.014855238798713113,-0.14620567559657677
523,0.013143768010711836,0.022848938659516236,0.005749905890484479,0.01878487977197488,0.013928254424688084,0.01985489054050461,0.01213950076310261,0.052604791145558216,0.04242184740493971
531,0.012988578697507072,0.01841285969383094,0.03113767160639667,0.012988578697507072,0.018702864411792783,0.012988578697507072,0.025423385892110958,0.05676926218543229,0.04248444300393091
532,0.006029887795314464,0.011863555647332819,0.006840398157533342,0.011148944945023017,0.0062288641367045485,0.010546424091846987,0.003599612645022843,0.022652895897419933,0.009224932896353084
548,0.0,0.06894127887657336,0.0,0.0,0.0,0.0,0.0382687511818479,0.07510765364479277,0.10578018133951823
549,0.018742847252333456,0.009243008465565444,0.018742847252333456,0.06246593802254785,0.02359680561577803,0.038513906556440776,0.0,0.033244998927653854,-0.01788744454832868
551,0.0,0.09320353273672251,0.0,0.0,0.0,0.0,0.0,0.06738519495117175,0.12816876843368125
565,0.0030042677299434144,0.016291094774536847,0.0024630384344737025,0.010639013169994048,0.022202810585119297,0.014367639513709996,0.0071723500962553,0.021440157323046324,0.02504418053739508
567,0.0028931847092357648,0.01619427186183926,0.0,0.020681580275998427,0.007942840958363845,0.01569562567141635,0.006070321092581305,0.03724695132409639,0.029802756556155448
574,0.0,0.054294681008118614,0.0,0.037788777197046146,0.00985455008891262,0.0122375610153817,0.024869614389207786,0.07399848225395769,0.08020725894758686
588,0.026601366246677062,0.02361101569967228,0.0031451153350614183,0.029124518780779842,0.017002870404049474,0.02426463754501257,0.022926171673341825,0.032781652701141396,0.01286457864216371
590,0.015873015873015865,0.07278595285839871,0.0,0.11563501329039931,0.0,0.05610925889701199,0.03273250645633086,0.05383707211233021,0.027847502263644606
599,0.011958685116264614,0.010513933994660928,0.0,0.0086428131106586,0.0045387662619222,0.0045387662619222,0.0045387662619222,0.022584333736672627,-0.001297359154665541
603,0.015625510528264164,0.04436794828759264,0.011091610158678537,0.05246770892425729,0.015625510528264164,0.0,0.015625510528264164,0.0827035776816097,0.05897830651668089
604,0.017795230342447357,0.020507460306455692,0.00382756002432016,0.015490369489324059,0.008558779327537654,0.0030612072150198533,0.002119083349649873,0.02924431892574433,0.012478983171665677
605,0.01757958072970739,0.012493659273058661,0.012455777292373979,0.04680721082501901,0.024840136303792944,0.03543081382820038,0.0029870513005812722,0.05157768958936015,-0.005099490968944718
614,0.007488741362060644,0.011347051498660887,0.006291301853795844,0.012153501531068868,0.006374422879621734,0.007527932994131559,0.001975070161357175,0.02813619973700168,0.01958642414762654
623,0.004247425010840044,0.0179907659032391,0.0025,0.018330110069238688,0.016805234507957886,0.018330110069238688,0.0029402281476392,0.06298189336130947,0.049970345971790356
639,0.01260968305314391,0.007807837616550671,0.007215948177724439,0.01529350383746479,0.004786930899554013,0.0102568333124455,0.002786289215527313,0.03173105755119584,0.016436750891213586
642,0.0,0.022064487435004207,0.0,0.0,0.0,0.0052952273055759,0.008697443450419983,0.044639073601700247,0.0280094819678199
652,0.034698890363196684,0.007106803540503,0.0,0.034698890363196684,0.0036448173699285998,0.014546558550251734,0.01862257854162827,0.025718227378248498,-0.013255819689838482
654,0.006003696158187588,0.045542367871776235,0.0,0.006003696158187588,0.0498468984524824,0.009920959065564543,0.0,0.03295205930774979,0.06256977195577389
661,0.16477638193140554,0.11245110008361082,0.08339250463173101,0.06489718984104233,0.05980087363440089,0.04767705199569863,0.036963349742286246,0.13986760338336915,-0.14747045982697646
664,0.02147458479331264,0.007083965234068875,0.0,0.0,0.006167964682209538,0.0,0.0,0.03203419676469733,0.01764357720545356
674,0.008341532412213613,0.00891427243888676,0.003958957928557526,0.0090538259427523,0.008063202401908753,0.00790359965289668,0.008009363505793166,0.018368067335940277,0.00801894982835182
679,0.016725845559823302,0.012321760378040676,0.003698398514815636,0.019876916809795336,0.015616472391025194,0.013865234941521358,0.012334984927149089,0.05774241105850322,0.03820130091037696
694,0.0,0.0,0.0,0.12517942274132127,0.0,0.12517942274132127,0.0,0.13321888937066872,0.008039466629347477
700,0.0,0.10938265792396251,0.0,0.0,0.0,0.0,0.0478359389773099,0.15463765580873934,0.03154421791543413
704,0.04072829165387854,0.12652933391146917,0.0,0.009388456705599079,0.15778035496799747,0.03268745685013304,0.0640272917984125,0.07197931271040686,0.1483918982623984
711,0.02655369766872111,0.09436340433033658,0.02655369766872111,0.0,0.03327483047603561,0.0,0.028701563386385937,0.12747111281963142,0.13330442561882533
716,0.03980735547162675,0.009016038323484759,0.043293615460370256,0.05003753860912013,0.010132037708639345,0.004871247378905196,0.0009610074634909875,0.03172885000718654,-0.022101182870328594
721,0.07354375050650626,0.0131453690120252,0.0,0.028571428571428574,0.08214460752547714,0.028571428571428574,0.028571428571428574,0.08066473765239165,0.07383953511195915
726,0.031318551732418334,0.023843146618521202,0.006400268408987291,0.01920080522696187,0.04787763618808953,0.01691212507877469,0.02050579787176398,0.01837646765615786,0.02853528370284177
730,0.0,0.04048195923998464,0.013441730852615737,0.0,0.020923954413996925,0.0,0.020923954413996925,0.04689419003047015,0.05301046400384212
734,0.01745440718122027,0.037085317255478666,0.015072665864486343,0.05957127288227828,0.0035661734915103,0.04341927644138101,0.014525676223425793,0.030123002640623158,0.0054637371552915025
741,0.0402979862788089,0.047249359996832906,0.0402979862788089,0.0402979862788089,0.042092616149328466,0.012943888969185533,0.012943888969185533,0.06310555270298505,0.04090819924086612
748,0.0033372780519806623,0.01762837918778497,0.0,0.004137492027568025,0.007239434907815155,0.0044219135014351455,0.01018993213473515,0.019321762629909988,0.0159911398003326
771,0.0013704089056732556,0.017279849723971025,0.0009192245302957277,0.021299672901279595,0.011234559819395206,0.021299672901279595,0.02131581295147039,0.03991649914414247,0.020626026097352295
781,0.011780952149906349,0.019158752017686992,0.002349129355200192,0.01132566553327632,0.012305735756877522,0.010983306351769596,0.003427786769298983,0.03611584674917063,0.026330293244985092
793,0.0404516667699052,0.08865033471113389,0.0,0.0404516667699052,0.07742409459509045,0.0404516667699052,0.0404516667699052,0.2992562977686612,0.2919551271612845
794,0.0034832240682659095,0.006628808991003573,0.003953859278362918,0.011085981199747236,0.005164196948208836,0.008596750668672182,0.04973034659985281,0.0099955276674712,0.045384566956960234
797,0.06330519663084268,0.11851607244158391,0.0,0.06330519663084268,0.10211517907793481,0.029955857328686518,0.10853078666535507,0.06217403597301946,0.03880998244709215
828,0.03047127326482615,0.06598063499419088,0.016119194511523563,0.0402979862788089,0.1053622323439626,0.017120319534191648,0.07645237304253842,0.10648714905361939,0.09988232968805069
829,0.0,0.02116579163526414,0.02050073262850734,0.042610836909968544,0.0379749827369078,0.032810076417837855,0.042610836909968544,0.0522696529079427,0.01217261458486726
844,0.0029445754281091927,0.016328728530512697,0.0005783570752924465,0.010171961779072914,0.015815256427272453,0.00713244810126136,0.009796464367204789,0.03445666430303566,0.030748110887170603
856,0.03793385381245872,0.16964723309940713,0.03793385381245872,0.07771754496627432,0.16964723309940713,0.0,0.0669664736925607,0.0669664736925607,0.1317133792869484
857,0.07281300018582935,0.07281300018582935,0.03994114310491536,0.07281300018582935,0.07281300018582935,0.0,0.0,0.2407271648477979,0.20078602174288251
858,0.4028512512871806,0.0,0.4028512512871806,0.4028512512871806,0.0,0.4028512512871806,0.0,0.0,-0.4028512512871806
863,0.0,0.029780563905117,0.0,0.0,0.0,0.0,0.021260417323248834,0.012424838532143967,0.020944985114012132
872,0.04249548099486971,0.1254387719027562,0.0,0.029042222296342197,0.10683970131253673,0.014521111148171098,0.08377158161735708,0.05618830143357023,0.07886533146583813
895,0.0,0.03616128421615773,0.0,0.00912755860610117,0.007493562527100112,0.0,0.005309281263550057,0.02889100807560866,0.047737893816013996
896,0.0,0.009416788252081082,0.0,0.0,0.008798390516300334,0.0,0.005208415676601734,0.007821241688429017,0.010318591048768951
900,0.0,0.00928213892550798,0.0,0.05991147103438954,0.02218322031735706,0.04694228352799548,0.0,0.09765444993680777,0.04702511782792621
902,0.21667483511889332,0.05851951408283006,0.06250204211305666,0.21667483511889332,0.0,0.06250204211305666,0.0,0.025370597036162103,-0.13278472399990116
905,0.01618066670796208,0.00741096428936802,0.0,0.01120086913386362,0.0,0.027381535841825698,0.0,0.013313714368305122,-0.006656857184152558
916,0.009529130160781924,0.03908376087400268,0.0,0.009529130160781924,0.013705294202667034,0.0,0.008441636290113508,0.09778614488521374,0.12009998513412241
925,0.0,0.05394061584491154,0.04854200012388624,0.0,0.0,0.04854200012388624,0.0,0.04821544407300674,0.15069806004180453
933,0.0,0.01513491603584345,0.0,0.014964447122762375,0.03079575109426822,0.011748545669388037,0.0,0.0762755943576148,0.06469751760130783
944,0.006849772692886342,0.026333910547488282,0.0,0.004950262890278216,0.008626599586288633,0.0021891335839497104,0.005018342964551611,0.03199535571406549,0.038263443806719824
946,0.005248837142049427,0.024332401608920834,0.0,0.017423451343197033,0.017559931268355713,0.01209447123956094,0.009391089376468053,0.06169585675527545,0.060044213442631916
948,0.007285260487383762,0.028869310051152428,0.021781666722256645,0.007891299503332607,0.0014023417682559232,0.0281153199493076,0.022998047585245148,0.005361405202126008,0.023675775292418946
952,0.0,0.006854677312415212,0.008013082322186746,0.0024072965911792555,0.0,0.0024072965911792555,0.0024531250757594777,0.030678295668780012,0.03267255131425649
959,0.004355359050628396,0.015719755054193027,0.002547181415796126,0.009551806669267013,0.008689475288371917,0.012286302532751744,0.007530920238151625,0.029680750553882862,0.018968426817882796
991,0.0,0.03086059200699762,0.013352945808506368,0.0202306724696507,0.01847026313828239,0.0202306724696507,0.019564337076043468,0.09138536189269691,0.09487372688907456
992,0.0,0.019775970767103995,0.002302541579752526,0.00438535886570056,0.023034946206950888,0.004620306766317708,0.013206666886894298,0.02411879939543765,0.029336890403545653
995,0.040524949067766276,0.0521459969793172,0.0271827825387451,0.06770773160651138,0.0521459969793172,0.06770773160651138,0.0271827825387451,0.06189604241016495,0.019151525244225674
1008,0.0,0.028024485029216034,0.0,0.0029811198252418917,0.020974008184269918,0.0065323722180292,0.009504202413056875,0.032469243386416276,0.024870597642261908
1010,0.03793385381245872,0.0164317112650315,0.03793385381245872,0.027791116085130126,0.0,0.0,0.0,0.08054544661083235,0.031252187978275
1012,0.0,0.11940540896415376,0.0,0.0,0.0731273342005371,0.0,0.0,0.0731273342005371,0.19253274316469085
1020,0.05341720334812036,0.009658815997974163,0.0,0.016810169352932933,0.005362565141099406,0.011352276106498775,0.0,0.03823251203851726,-0.01608604466456187
1022,0.0,0.0637812519697465,0.0,0.0,0.0,0.0,0.0637812519697465,0.20834014037685555,0.20834014037685555
1025,0.009669143439290059,0.007458210843930932,0.0034233207111195093,0.011743423170829681,0.010822055857836767,0.011187337792368536,0.00522518847816785,0.019927441020148554,-0.001335700711648814
1027,0.00603447368682888,0.018173776855119405,0.00414330939699979,0.020798797752187247,0.007121668786772885,0.01212980198451384,0.0029783593897730947,0.021250884990380477,0.010420003643486431
1032,0.0,0.08892088310795765,0.06119185771126132,0.0158566231476013,0.06119185771126132,0.0158566231476013,0.0158566231476013,0.06119185771126132,0.027729025396696326
1039,0.012175722489556487,0.03483306568328542,0.012175722489556487,0.01722865268685287,0.0136162987857666,0.012175722489556487,0.012175722489556487,0.03070735862151597,0.025046802838499027
1041,0.008378826852177003,0.008038935750635348,0.005006417730946593,0.008358613569196706,0.005246651090103919,0.0013219611823095546,0.009453906496107159,0.013793996664054729,0.007814431605169054
1045,0.0,0.0,0.0,0.1556302500767287,0.0,0.0,0.0,0.1556302500767287,0.0
1046,0.006820851062454427,0.01858289498565218,0.0,0.030985513841797506,0.013223178710447061,0.011859103207072539,0.005182881595507587,0.04791621829497926,0.03981971797042363
1047,0.08928863159008095,0.025157509955925788,0.0,0.08928863159008095,0.0,0.051811696644182885,0.08928863159008095,0.033493188880465284,-0.12311019912748046
1050,0.08249622782657845,0.048803921331895726,0.08249622782657845,0.03885877248313716,0.0,0.08249622782657845,0.01896692690622936,0.0709280585071385,-0.021514866047589194
1055,0.0,0.042621180767548277,0.0,0.0,0.049885556037335424,0.0194158334537783,0.04891994197457952,0.0,0.10259501187190663
1087,0.0,0.027271771814495537,0.0,0.0,0.06282881853109164,0.004349651042619034,0.0,0.18632942311515188,0.21753681878912892
1118,0.0,0.024200123579424266,0.0,0.03030556733392349,0.05208503509421388,0.02014899313940445,0.0,0.0692889973543335,0.087017176449165
1129,0.018513738598090582,0.0401346118089555,0.0066568571841525495,0.040999899565629404,0.034380379288789883,0.0,0.0,0.019389605310430668,0.045371972946054016
1142,0.005374157781370429,0.004103244674570464,0.00178308674575515,0.005374157781370429,0.005562444441860799,0.0,0.0,0.052184199283846114,0.05160971799353527
1172,0.0,0.01030394943137291,0.0,0.0074464234486473,0.008971584992304783,0.0,0.0,0.14056570097689505,0.13445164196731588
1180,0.01543466583225208,0.022997531539478765,0.0096156987866241,0.01543466583225208,0.04103556153731895,0.013200160347321627,0.009031373902999294,0.19921326154042596,0.19228818974478154
1181,0.0,0.010388323278227795,0.011600248135542127,0.009544259908138947,0.007750966326105047,0.016752627526261443,0.0037511664556131264,0.04563371559353648,0.032143821320405185
1191,0.02419103396781942,0.0084038930286792,0.002501866953085384,0.029153906412148357,0.005349576749492752,0.0071421569956676674,0.015860480611395958,0.05390488890906224,0.030581842487979384
1200,0.007640986069514971,0.04614343709574925,0.00744248768580347,0.013446226380589782,0.03662424347421121,0.004121384960332727,0.015055563607360253,0.03288129066562362,0.03763350369853613
1201,0.0,0.2176091259055681,0.0,0.0,0.2176091259055681,0.0,0.2176091259055681,0.27393986613916266,0.27393986613916266
1216,0.003478231199715848,0.011383097234778842,0.006694856122217377,0.008252108880562357,0.008463886643883896,0.006491033097918443,0.007331094984960114,0.018147875312788914,0.01140431554391211
1222,0.011655591945002156,0.010124518883266266,0.00818312661408271,0.03226842463834391,0.020813383128823384,0.021739803551933817,0.0,0.051914934211011496,0.02555615581010512
