company_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
654,0.00024038462036046312,0.00024038462030245624,0.00024038461894450143,0.00024038461949244804,0.00024038461947318584,0.00024038461787443053,0.00024038461867597838,0.00024038461828721148,0.00024038461787136224,0.00024038461904730865,0.00024038461867205855,0.00024038461901871783,0.00024038461998310387,0.0002403846180051016,0.00024038461693129436,0.08343784451375476,0.00024038461841397845,0.00024038462024612338,0.9122352323459295,0.00024038461871603067
661,0.00037037037473974495,0.0003703703813191879,0.0003703703750922141,0.00037037037377390166,0.00037037037920661464,0.0003703703795735534,0.0003703703773991866,0.16421200319619228,0.0003703703742029658,0.07787707304436244,0.00037037037895064416,0.00037037037652228337,0.00037037037859133495,0.00037037037680566877,0.2522311057336495,0.0003703703759009544,0.00037037037650764366,0.29966551789726514,0.0003703703798575,0.20045874447008719
664,0.00028409091080504057,0.00028409091225447603,0.00028409091002379875,0.00028409091141154153,0.00028409091226452583,0.0002840909108382179,0.0002840909110243199,0.000284090912050603,0.0002840909107258431,0.00028409091097361807,0.0002840909114973683,0.994602272681147,0.0002840909118348955,0.00028409091104930655,0.0002840909097643535,0.00028409091746637986,0.000284090911041315,0.000284090911234357,0.00028409091122675505,0.00028409091136628856
674,5.861664756276496e-05,5.861664820140529e-05,5.861664772273942e-05,5.8616647768932856e-05,0.02797571356229343,5.861664810945739e-05,5.86166479596052e-05,5.861664837323881e-05,5.861664793825189e-05,5.861664776334749e-05,5.861664808184856e-05,5.861664822266309e-05,5.8616647875996676e-05,5.8616647855658534e-05,5.861664779265372e-05,5.861664774872502e-05,5.861664772811543e-05,5.861664816599213e-05,5.861664794701678e-05,0.9709691867748882
679,0.00021834061454426715,0.00021834061568099702,0.00021834061353126884,0.0002183406139549291,0.0002183406167497973,0.00021834061577764058,0.00021834061582129421,0.00021834061477605607,0.0002183406164927144,0.00021834061600923445,0.00021834061625122139,0.0002183406153617427,0.00021834061614631707,0.00021834061425756373,0.00021834061315339405,0.0002183406149603818,0.0002183406146979159,0.00021834061542023967,0.00021834061535937218,0.9958515283110536
694,0.0007462686602793904,0.0007462686721979408,0.0007462686683094912,0.0007462686651108836,0.9858208949754002,0.0007462686698544763,0.0007462686714076386,0.000746268673101035,0.0007462686645384927,0.000746268678437556,0.0007462689443236553,0.0007462686765324313,0.0007462686657241933,0.0007462686720993995,0.0007462686849083808,0.000746268661625697,0.0007462686754018737,0.0007462686724208419,0.0007462686732923235,0.0007462686750343317
700,0.0004587156050070843,0.00045871560749453954,0.0004587155995491655,0.00045871560215881717,0.0004587156051215283,0.00045871560499566755,0.000458715602512404,0.000458715606416164,0.9912844035188348,0.00045871560192049267,0.0004587156066827252,0.00045871560425906716,0.00045871560360531927,0.00045871560424777015,0.000458715604862515,0.00045871560024401557,0.00045871560362780855,0.0004587156049473034,0.00045871560481387737,0.0004587156086990117
704,0.0004672897252243973,0.00046728972683228296,0.00046728972096760047,0.0004672897240065569,0.0004672897307182553,0.9911214952207931,0.00046728972353673434,0.0004672897284688864,0.0004672897248129173,0.00046728972484611045,0.00046728972736084757,0.0004672897234452053,0.0004672897259977407,0.0004672897252339003,0.00046728972121039356,0.000467289721269895,0.00046728972496056745,0.0004672897269548529,0.00046728972535600385,0.00046728972800383204
711,0.0005050505088783101,0.0005050505187012221,0.0005050505114016036,0.000505050514596312,0.0005050505183247969,0.4186261963503132,0.0005050505183354642,0.0005050505193984319,0.0005050505097071649,0.0005050505171422232,0.0558640500894281,0.0005050505159633761,0.0005050505170353936,0.17266975479466418,0.000505050522937725,0.0005050505157477266,0.0005050505208423826,0.00050505051571788,0.0005050505195154402,0.3447591905013493
716,8.78734632974874e-05,0.9983304041934322,8.787346302841321e-05,8.787346318878257e-05,8.78734636891737e-05,8.787346560477867e-05,8.787346338254882e-05,8.787346367679221e-05,8.787346283517286e-05,8.787346326636048e-05,8.78734633540062e-05,8.787346343037345e-05,8.787346358442575e-05,8.787346376554759e-05,8.787346305066929e-05,8.787346331867056e-05,8.787346334127159e-05,8.787346347097411e-05,8.78734636595077e-05,8.78734636229064e-05
721,0.0005376344152172966,0.0005376344142973313,0.0005376344095354468,0.000537634412415408,0.0005376344146169223,0.0005376344171701802,0.0005376344123438543,0.0005376344134622799,0.0005376344106543409,0.0005376344134802993,0.0005376344141373292,0.0005376344109311018,0.0005376344131226663,0.0005376344133749545,0.0005376344105119834,0.0005376344125934585,0.9897849461481705,0.0005376344148402423,0.0005376344159603273,0.0005376344131640657
726,0.00016835016911091548,0.0001683501705006541,0.00016835016936850303,0.0001683501709117401,0.00016835017045560433,0.00016835017007714779,0.00016835017034926827,0.00016835017003365125,0.004312567996511039,0.0001683501710862034,0.00857556908182775,0.00016835016955157563,0.0001683501698585159,0.00016835016930965806,0.00016835016993795097,0.00016835017004200736,0.00016835017176519942,0.9656940003576239,0.00016835017065934744,0.018724259841019476
