company_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
123,-0.10940753290013759,0.2352877568909624,-0.024701334018409505,0.020297436597489265,-0.046052328391906164,-0.049467978121687586,-0.13310819274418315,-0.07161316442830157,0.0648445097942503,0.3212583514505188
134,-0.3417032260656618,0.35352618508599165,-0.16729872438062293,0.020688622651607716,0.030675223582163028,-0.09367004743008185,0.03288580747808381,-0.0065842313417840675,0.02434566537272479,0.06441747890075566
146,-0.21642038797650542,-0.1871801544397799,-0.06772820475567938,-0.26747961955196103,-0.08017296443575217,-0.02333398374583531,-0.09722295755605664,0.056149091586166516,-0.22523337800257534,0.14361411839558502
169,0.14092761267343867,0.048670520694170556,0.054703811048978306,-0.24587670667843986,-0.0706889918330782,-0.010363361646914522,0.02706913399447688,0.11866009088820419,-0.059341293659459435,0.09552931961904246
175,0.29692711977726316,-0.06440041708642681,-0.29098301472236776,0.04042766815982459,-0.009745587554047721,0.1446766283353277,0.14872153610092323,-0.15105897919193118,0.04886428790704527,-0.03325849870572095
187,0.07948895856193113,0.057060399244989214,0.06408615068224593,-0.04263339826054197,-0.05347337278051766,-0.007676459385709003,-0.06765759680638775,0.11608479590399698,-0.10902957356776913,-0.1070580855827787
209,0.10285264297880597,-0.04788865715027041,0.10570052287532328,0.03692194820264704,-0.03446608205058896,-0.03420504767022064,0.00623349267828416,0.15117433604574168,0.010609531450568789,-0.10057337728559919
211,0.021890300503701228,0.06971335914642211,0.09939405931348601,0.048178649752986254,-0.1795777324452718,-0.13007872804487067,-0.17452752832396604,-0.2994893053534654,0.15273531606099108,0.15254772218361728
217,0.032757782159264545,-0.09289291662701867,0.1903933089809283,0.1149962779425069,-0.06853163727095495,-0.10657738458826996,0.12462491075736513,-0.24841492036021284,0.02396657200982358,0.0407009495291137
218,0.05051851089589478,0.06697447605117555,0.08290435586863244,-0.06724431530899237,0.03412422459660974,0.009019611157050522,0.02237402841985539,-0.0004004429176885779,-0.09583693275471863,-0.12281137736493072
221,0.09491234313793122,-0.004607274336915246,0.05591096118819891,0.039454828025173715,-0.019649227286696637,0.2013228710756943,-0.03478515262157729,-0.17950396493484924,-0.1077718707225849,-0.10240057339086925
233,-0.1839504416054521,0.29444582718161155,-0.029924555912285072,0.04743896050857071,-0.07294215245293119,0.07631239541794803,-0.07596443709091684,-0.09304689532134683,0.07122837207566615,-0.1082110247941953
254,0.09470979740457629,0.03676156684648757,0.10297746772794734,0.07062853188180149,-0.10800021796128642,0.07228441183305334,-0.11687344731549591,0.0010033914730868398,-0.014077666708831293,0.1639442400351569
255,-0.2036087573291827,-0.05288288629828241,-0.03826176371160887,0.16404988379303706,0.07583346478437661,-0.004122227157137408,-0.08030101908800566,0.2883945787006012,-0.048457377027697465,0.08055896058743435
261,0.030236976032136112,0.10003552044249776,0.04761256032296063,-0.11825132330577459,-0.08508024145830084,0.07622468028531638,0.06309764979755875,0.06931081912166386,-0.0147800241679393,-0.07671585012769377
281,0.12593901225721366,0.013964681221131762,0.11036583288012798,0.1014751045658396,-0.06273046005549092,0.05511307070508778,0.039852790401847624,0.1409763759674683,0.05198247057589672,0.013812709672744658
294,0.2834583017659336,-0.049683007876016885,-0.3183119493094877,0.00604231439595613,-0.013676543286616386,0.052488685505915275,0.035823696510012035,-0.1665746942895481,-0.019559888379862615,0.08390205030472365
299,-0.0064400878961604026,-0.06280758695596374,-0.34021715327381485,0.156636066848061,0.11838938852538756,-0.10386567535337837,-0.03141219499238187,0.10858662732018846,0.06501268909668367,-0.05221157360245391
308,0.2866473000867276,-0.034181469310575995,-0.34520290731249836,0.042319246618942014,0.05534185863447934,0.3018005547406276,0.20552507678723533,-0.14162118590299183,0.05748875234721898,0.035323737161698454
318,-0.1345363094042723,-0.10153907243438462,0.0337202604633133,-0.013729774180193154,-0.059790052324965565,0.010938712318478552,-0.11656234326484005,-0.043227756009809944,-0.12008994980797184,-0.13587922369258854
322,0.35951385210951914,-0.09373354781523235,-0.40938486241400796,-0.04059718238956067,-0.024418763253066536,-0.39694960128853785,-0.10119552053949751,0.0547147839150939,0.04411528919074546,0.0006906597486237218
324,0.40023019649955294,-0.12331887962573912,-0.4866143931913597,0.0030865899912107253,0.02663721692082542,-0.3395391586125339,-0.03988028047548603,0.07642116066438201,0.06894470767076352,-0.11718542868534085
325,0.02000360827240667,0.13217138468942843,0.0315571924770541,-0.049048306188810106,-0.07338152194136455,0.1028132354356564,0.1378993651627858,0.13762235410750984,0.051622451496147685,0.17181131696887103
344,0.14767304082424168,0.016621333576067487,0.028893774586309276,0.023200431479199448,0.01707372563113372,0.13770637324972904,0.03983865516665556,0.07105979023639883,-0.0716290845465934,-0.025699819931369487
355,0.013640470987716459,0.06268458599251825,-0.08376705826352332,0.13096821537713177,0.06110034306354079,0.16361026034759346,-0.01805565928841331,0.04786667544047772,-0.06420170276668326,0.07318557462225604
356,0.15962121112781552,-0.05022419250141197,0.09344155536217055,0.12572885591180627,0.03610033280410119,-0.258878241354809,-0.0045676627197373375,0.14224581187726287,-0.059300226220950325,-0.04214083883902065
372,-0.26463966525540655,0.13491202994034912,-0.11678107001680989,0.019852793059133973,0.10130606785163941,-0.043519660155710085,0.19917087501191394,0.03354688706350563,0.23640912578844422,-0.07837929074192398
387,-0.16412889171029543,0.320290570334487,-0.04374908706583149,-0.29991792592810707,-0.06251404989449375,-0.14072301597422357,0.3722095323920367,0.061127495877107134,0.1961033858758027,0.057570138430772536
392,0.1070371520032117,0.002786993038758138,0.04983713418356157,0.014219090894497544,-0.05377061520429701,-0.038010687727975785,0.03651396905012062,0.08109142869312894,-0.012725834311148728,0.05410480889910731
414,0.15009974286972716,0.01590291396228904,0.14023478464714909,0.03296666367727243,-0.180850262266119,-0.07908462403981928,-0.0780014011072942,-0.19043283354291143,0.046499926148501736,0.20707006227285535
443,0.03432760533446076,-0.11053093840411427,0.17400158464987547,0.21605905125422556,0.17707621111765617,-0.17732072399015017,0.3127424312351869,-0.25526503812543255,-0.05788231764763397,-0.11990545727891719
454,-0.1372577210933409,0.029942349287921416,-0.190005567386044,0.12944879612024945,0.22511578639025323,-0.00878184815517307,-0.001615365501542447,0.047077768588857385,-0.14477396054326952,0.2752482887671664
455,-0.13705275709626719,-0.19715422325891363,0.08158622953223726,0.13573150923058086,0.09048833029348352,-0.1322198425674723,0.16946618775261402,-0.22523936437738726,-0.10557007870887641,0.0065347555476211305
457,-0.06671079603902053,0.07352859396684827,-0.11517133187986893,0.2325194758067329,0.18133483742249776,0.10318566002566337,0.06553296692156937,-0.014564318139998114,-0.10524883701381807,0.07159393479745031
462,-0.04400845886410544,0.01595470326465229,-0.024343066926686207,0.07953139767873638,-0.025181611043897878,0.12608661256123702,-0.09804756538553326,0.07507830515490788,-0.028915986101763304,-0.08513169259866299
474,-0.028858093334152162,-0.03278853660730927,-0.08984258092561742,0.18124416946248142,0.08274804066177854,-0.1457933544497118,0.05754374024820806,0.10393420935738464,-0.09320668855359096,0.05311927392277028
494,-0.30685055801072936,0.20440929027408555,-0.13468875805250288,0.13088626158501898,0.08104344934650112,0.07730993632310233,-0.026408575024531696,0.07800766381859216,0.05773698618067746,0.012178360654734221
498,-0.20474209427955742,-0.22343933425638163,-0.017063077020459477,-0.18556560800728983,-0.07981777811810949,0.08331297765047867,-0.039293491940312925,0.006196261430519543,0.03136243483408914,-0.09990442010159639
500,-0.19558509414264388,-0.2143654658901372,0.06576880211667838,-0.158701386366123,-0.01060324055212698,-0.1453510853412938,0.16347121304010803,-0.11271149849506541,-0.16416471212124534,0.09710726073777218
503,0.07867605691767056,0.028510812336646003,0.10144430350647365,-0.04002342215966854,-0.059396883879684004,0.06558256419037804,-0.06168757828699001,0.0875279183485839,-0.12491648845926366,-0.06516733409345009
523,-0.23283707495051278,0.05223830123872643,-0.07347768062176033,0.23024889187056136,0.136464587633565,0.0742704718341079,0.024189172556429085,0.14804204483319683,0.0632046155696056,0.11254546038957754
531,-0.1646828132806395,0.1750550508652802,-0.05828613055002229,0.0945092546625978,0.0650140441028675,-0.03435587625755433,-0.055445644222439555,0.1161905899259953,0.023009919816197932,-0.03971310268610907
532,0.11168062389819038,-0.04113330536942606,0.019929272305369863,0.07863314441455757,0.06634131986431317,0.13322307020929464,0.15368529712189127,0.13977743406889415,-0.044480270465768204,0.26081116803126453
548,0.0007120591743737625,0.08761227341253479,0.0064158808710681504,0.06075340274964228,-0.05041092398861729,-0.03306931330620204,-0.0024662814452861594,0.03709759912238007,0.017699352648759166,0.012998289686361072
549,0.12265821218505832,0.06740176182495282,0.01686149155005398,-0.09615667411194266,-0.034889999179912236,0.1324975010250608,0.005419543249576353,0.011285917864088155,-0.1606876975462466,-0.037991937370576
551,-0.11269137153647546,0.026039668807546146,0.012572412044385946,0.08620389184488884,0.009587330318648427,0.05630092596138997,0.029766007876463926,0.17061308331701192,0.171030502025879,-0.013458237049109454
565,-0.031117603142533496,-0.24421897885957436,0.013804008085328853,0.04336695407087734,-0.05977580680374634,0.17697889617154966,0.11525308744396062,-0.052910065765084856,0.2283884735383697,-0.14387858130985817
567,-0.3205979674417894,-0.3371762067965432,0.009067516727462687,-0.12975264203015813,0.027055218000024247,-0.07374510490367107,0.18330693482736513,-0.03908874893411981,-0.10391290468756499,0.06088552972805185
574,0.03342999278822611,-0.07378865690735587,0.036882922118053975,0.02490625713315823,-0.03277644231134221,0.24090898452473083,-0.04857036799623923,-0.009999617756137984,0.03564566973591657,-0.17356304151189217
588,-0.2986328628050073,0.07143864421444097,-0.2082669166592792,0.28386516433397396,0.18336809960214667,0.0409978036058237,-0.15530068986356776,0.13680782545381034,-0.008039912252899396,0.0912967873738921
590,-0.142134307061148,-0.059407151579084064,0.016274788243283142,0.19136181244499034,-0.09397499053285299,-0.16850280358327074,-0.24748878880263286,-0.1396828041294236,0.17583966150084268,0.053837784773189554
599,-0.11495753981822021,0.17279200906138867,0.012985367339411986,-0.32791398385372367,-0.12383947036328757,-0.2384861684583547,0.219920604922447,-0.059586553267946,-0.10405196881429306,0.1177471715820836
603,0.11552766874306565,0.009017819056712926,0.15645450658294677,0.06619554962059912,0.016169430204561262,0.12565021588077588,-0.00629160364076574,-0.10692090952276388,-0.11043451986888193,-0.10044749579667417
604,-0.23346100706494521,0.3531716736336759,-0.08852306663206262,0.09260705248302867,-0.01662168707577186,0.06162682692821849,-0.05937179033159106,-0.10919982611346388,0.11462826080227478,-0.08925093818279202
605,-0.025283863858920473,-0.13905806762279474,0.07284742392849929,0.04725148872129187,-0.1796711951954975,0.0871700964102809,-0.13238883803948182,-0.07027411622538868,0.19724169474375491,-0.0016916250451156512
614,0.09772425040544826,-0.00808406543484721,0.06414099990076888,0.042759058198514895,0.02742930071146118,0.04165668552637036,0.18881619253128054,0.15004726533824667,-0.045835371083367285,0.21956082927066997
623,-0.08594555479720824,-0.18286509699287795,0.09352605340735405,0.11151473379783002,-0.05634027833212044,0.15571339746681967,-0.02950186457491253,0.10727877198922155,0.1496167144081701,-0.09130825071860915
639,0.11495324880911117,-0.025980666932175538,0.0650669576476993,0.001862073330370903,0.47178166276687084,-0.03414997332490335,0.026874154315286704,-0.09907844564028664,-0.030022384445316477,0.16548341421309282
642,-0.19106813559259142,0.040362075128662904,-0.07076162838667896,0.1370168309871762,0.06011512402077454,0.10492342948145737,0.019171958592416896,0.030044151500747702,0.1320904901609119,-0.01712001089363845
652,0.005807205493990934,-0.039742708988159486,0.12883912860908986,0.0418550722506917,-0.002992002763469946,-0.12215566144169918,0.04390527246930068,-0.07964328093582129,-0.0056024034935287575,-0.07571109444071081
654,0.13617337458537032,0.0053881079423366875,0.11916802336550472,-0.04758007036962769,0.023441867554080828,0.09759576788663912,0.025136091500954725,0.18453110756419233,0.07862474929760699,-0.013964345594658386
661,-0.1175610975271959,0.1325277440369136,-0.06618210862872807,0.04471961556447048,0.10492109821375577,-0.01826675876222349,-0.03921370573758523,0.10803572962761565,-0.21919068055072838,-0.006881250942317726
664,0.16174665985182587,0.04316289148905513,0.23084251323119853,-0.3633642406553489,0.6138518062011384,0.06069973881396042,-0.31868903402044224,-0.11161715246367404,0.23751962984690778,0.04894789710200398
674,-0.16723846506576673,0.0012049212897755606,-0.05717450336258757,0.11679523840801237,0.044058178297149544,-0.018124306803359566,-0.09125928816515888,0.08673846893099867,-0.048769406196516527,-0.03594280518511493
679,-0.040846983598829364,-0.006104549358860004,0.09597022266973178,0.21215244678514886,0.11639870545193794,-0.15409276883966866,0.09935328702920926,-0.2713317363319786,-0.16172551651806086,-0.10843441825894302
694,-0.24877106687959444,-0.2911100723834934,-0.008039224728755272,-0.24080872190100572,-0.04158530521459102,-0.009908979154129926,0.1177936967167627,-0.08223235291288016,-0.09466778470325078,0.06358225648256252
700,-0.2759285071221171,0.19886585399370868,-0.14460715721645853,0.06844795320154101,0.10884476419077962,-0.014660362591149195,-0.08984647916469803,0.06149237213167294,0.02638719862305565,0.06174028083643833
704,-0.0573190096864639,0.20049939509964343,0.0409355053126703,0.07765151470027797,-0.21943801997417436,-0.11718189851708341,-0.31811327558277486,-0.12339702992323116,0.10076707001929336,0.027873828661484246
711,0.004742420753738765,-0.08465724198798162,0.10627988766797665,0.11281249050762206,0.06479523177340134,-0.11930413428365666,0.12709348941926296,-0.1593981432305372,-0.07418283633855714,-0.06201736211434942
716,-0.043637422600936025,0.06980313014756984,0.11130744026620562,0.2454768881304798,0.0573640123856592,-0.052397389866397075,0.008247131029839745,0.025490595289198413,0.00872917687611106,0.07827146452254263
721,-0.06429335115474635,0.10205067227137238,-0.009947142700316524,0.13313079269316871,-0.02164298437144179,-0.01764535090740741,-0.20713245443273437,0.054970116625717796,-0.11748753973172535,-0.006029396472518107
726,-0.05162566176880849,0.29511413692815464,-0.07947108032359378,-0.09961748215321002,-0.05821592706282539,-0.022224384032359094,-0.16438715658619593,-0.10040079407507127,-0.31944194358903666,-0.17000412500228054
730,0.0016909624775251091,-0.09214752980673857,0.19195688604598707,0.22851702656678927,0.1598165741569251,-0.12783338310868583,0.26940686751188636,-0.2063840236944497,0.019978715740484886,-0.09506941705024133
734,0.0042587058758988775,-0.1558423391315123,0.1513969326474748,0.04904085491214655,-0.04405208151630759,-0.051576221209452676,0.10148819384302764,0.029579448831852432,0.04746646363597214,-0.03025114618391551
741,-0.21646747921627615,0.3224043370950134,-0.06147421909263391,-0.04695938716477679,-0.04609113098300527,-0.011074881455493549,-0.05414882551237761,-0.00887553013374396,0.07524985048009095,-0.09671909085300119
748,-0.0402918414569774,0.03945703550589951,-0.37641585157816343,-0.14465291126567892,-0.05038089057780198,0.07599068884852286,0.11035547715654112,-0.14092206109891103,0.01457312973420951,0.11000733731865583
771,-0.21198367730126835,0.47333380116516455,-0.09971476069854293,-0.1998810746243931,-0.10542335337604056,-0.09816713621382114,0.19153613843843756,-0.07910656988010975,0.18193471088107316,0.01940820664815154
781,-0.03265626704572315,-0.026731560589396342,0.07935951641356492,-0.07727115551397115,0.029635377009256794,-0.11248945229234976,0.20924506994036715,-0.051130460411670575,-0.04871473062316599,0.052477848619828876
793,0.09434379280730683,0.008055186359381433,0.07734680620381904,-0.013185599602004876,-0.03382434007561563,0.1580389014708956,-0.013206650694987523,-0.04329661376243939,-0.020191752332129505,-0.0617986792148468
794,-0.18234055530797655,-0.1940797227739611,-0.10733801880184131,-0.1911990196302504,-0.1311337342257859,-0.15722473051042024,-0.2625711113225417,0.004616345833848729,0.004767963481562116,0.21576017766297656
797,-0.013463493214023957,0.012622095157333918,0.034828682561136165,-0.06783056543223448,-0.05326027907048906,0.12722097158974416,-0.007593545791590595,-0.05730198390266318,-0.16643191957535164,-0.05911334253861895
825,0.09185790310164715,0.045421447072356,0.0803677220690516,-0.06117503660852211,-0.09000089119568734,0.052128936041368444,-0.03655729426214087,-0.05038849995929876,-0.01808146826271299,-0.11662450073287815
828,-0.10688845879078226,0.3145478280531705,-0.03860113301336478,-0.05498511519369359,-0.1166115622677561,0.10034551144276461,-0.09481540647483686,-0.17451566517898687,0.0031553495105179786,-0.1350262908003768
829,-0.08688295820945402,0.13002048721202875,-0.06806446233306845,-0.028562235743326496,0.09324571903942462,0.03281801356513653,-0.13623268046357256,-0.023555715692039396,-0.38278750502464753,-0.19923643588978887
844,0.2536138569700072,-0.03329367504911224,-0.1270122996817118,0.06511221754073176,-0.07623395865686439,0.209334472357402,-0.001097685860057901,-0.08483917916637705,-0.083143587574582,0.2173290775011917
856,-0.045253591222710735,0.19001291866334397,0.03015835990473495,-0.07250754236302084,-0.009440283834419583,-0.012743857504494315,-0.021549405019018125,0.025492894902698186,0.044165582665769886,-0.1702171198810625
857,0.18806607106376153,0.03925873547425288,0.05521403491504491,-0.04981146467355868,-0.12066089248803566,0.16290755330335535,0.034225832689279964,0.03489478164478701,-0.08416107045629614,0.20462195335446065
858,0.04717383958912628,0.13628061985683837,0.06451499545588826,-0.19637711816282905,-0.08754826656891498,-0.11290193645421302,0.05049225133489235,-0.02385317007261082,-0.09954609260550454,0.0002280355093786749
863,0.06411003868481512,0.0062800303951355855,0.11227218606669302,0.06348631525218439,0.009978576679961638,-0.12416273991964047,-0.007987528084130141,0.1408158851210434,-0.02386683142062721,-0.08772205167476274
872,0.19081193106352648,-0.05876110757806459,0.016832408577820517,0.07011123562224247,-0.19932391963414736,0.00010899345542198045,-0.18524229300611267,-0.1443277533623071,-0.0050132240634542325,0.13937078727216315
895,0.10251338476689945,-0.09487667937902342,0.1467069568534556,0.13169783012168795,-0.0037765008824473065,-0.02051099676493391,0.13245968395992222,0.0925756576699076,0.0979080150018522,0.08256656246040325
896,0.10058011239965632,0.02089988788378427,0.10502540022684927,-0.014408848617641447,-0.05415977931311652,0.08020299211955949,-0.0384019511947615,0.01412792399935512,-0.10450579423414524,-0.02136657248180671
900,-0.14315891725361382,-0.24067287433617943,0.06857045300083751,0.01717117079729378,-0.07768553153183948,-0.005327993791758633,-0.12684966642415138,-0.08173987624761145,0.08851687715327379,-0.12490769144955417
902,-0.12292502364279981,0.39380069256761163,-0.09322372178618483,-0.07494825302643071,-0.08843239983186073,-0.08999089561600952,-0.049276518151829374,-0.0766224394447205,-0.04037182103622407,-0.09079346849837983
905,0.3923902061580282,-0.09779187137221305,-0.4820119747905289,-0.02092895533754254,0.0009501141546219127,0.10736622650592806,0.06626857755655294,-0.12730534632266463,0.08247202443635915,-0.08674605274469757
916,0.09137527367861817,0.01017288845566303,0.1027225074466763,-0.0096036743534018,0.084691726001169,0.022038678528926783,-0.03321761847379174,0.06721314164310822,-0.006827805964640327,-0.037445248000078084
925,-0.1615591773766555,0.22468099553031853,-0.02717105540747891,-0.07249203332629961,-0.018588570562575298,-0.01773610110655858,0.13568039658382475,-0.03132206627560485,0.23372642985765324,0.07420105993144875
933,0.10783577870627467,-0.009401208842974388,0.14756032127930688,0.022128051916404497,0.009156284974000159,0.05925675212020023,0.06215832728874093,0.18742198082235922,0.04210877398786175,0.07201181046937609
944,0.11501816885593395,0.010777337203930374,0.08324012874891897,-0.02118152880421486,-0.04299156254228298,0.18031491550645096,-0.011886210200318131,0.08237388168849502,0.013340231997785692,-0.19822969116308747
946,0.08982664503167802,0.0864009731691873,0.10548443483345994,-0.13291862271966023,-0.007858974249081675,-0.010983958352747443,0.14885658530688292,0.24120896595744282,0.18834269401040285,-0.12279193326533856
948,0.3324953904394757,-0.09711643738079026,-0.4683094609290322,-0.05289903936714484,0.05205368813667384,-0.32611825799832395,-0.08254172677820404,0.027940785744164566,0.00459890606088771,-0.2533467401685486
952,0.36411481517791405,-0.12955199979827894,-0.407077743769437,-0.10951207525713852,-0.014786378179754832,-0.2841368723594752,-0.14741662772677427,0.054068215280401934,0.05117963452881864,-0.12005930049459758
959,0.027002559634560788,-0.1574089428664121,-0.4974107955107736,0.06631732047724861,0.08077518722203333,0.19116169520116208,0.012110401632211273,-0.029615885525226267,0.08044834889613466,0.017772549680361013
991,-0.022510435172012944,0.24735245606323908,0.05045723096560337,-0.30106968572429244,-0.029055951554772703,-0.09297515956696435,0.3361725988875497,0.06533563675697983,0.2801875273215614,-0.12439842839573238
992,0.1445816879523382,-0.08633989805098155,-0.10203469421970394,-0.034551110170376986,-0.03391282132217971,0.18123533246499707,0.038040855600849605,-0.0001485595530798479,0.06346494855788494,-0.10441455216077518
995,0.16777423071836173,0.05693284531630092,0.059016920643443146,-0.24720532890417674,-0.0025204712679543616,-0.08317701728670832,0.0661190865448575,0.17561963281698645,0.04422843558501064,-0.07483144586963507
1008,0.11350226009103445,-0.039779437045222237,0.08609670783202589,0.014983139225033647,-0.09954602392386212,-0.025442072063023385,-0.04772783853408531,0.14898110536780215,0.0633153269101292,-0.03737561707579305
1010,0.0724437541787524,-0.053675818463184866,0.19161419456379664,0.15952606584413265,-0.04051824131369817,-0.026104036314592707,0.006626886230416669,0.2091273923325515,0.0986922965802356,-0.030461145941926067
1012,-0.045589837079922264,0.04811926731942415,0.0499647153131427,-0.024756379582932062,0.12338479808171131,-0.07386406152310848,0.12992654191507974,-0.05941698316034743,-0.15670050935127713,-0.0764156810716597
1020,0.040673349739242665,0.06438881581356744,0.09264579998703551,-0.11831224605630287,-0.05009901575344578,-0.11485509337594119,0.04900554881103396,-0.10200345795447988,-0.09633588208133018,0.1590723315649959
1022,0.08279016670942581,0.08168010356445118,0.04365928082630584,-0.1095621640320214,0.012913004090679255,-0.021630873821276812,0.06415822314169273,-0.07634268049681504,-0.13745111591112408,-0.03177027515508645
1025,-0.24225649426463403,-0.17286837760632176,0.0309647891102231,0.1432973208230619,0.02232224803783208,0.11872384367401173,0.010484374859749368,-0.018264399181932844,0.1208501907683951,-0.06846200490370594
1027,0.16556228471009568,0.018707018054164554,0.24577900021569227,-0.3459624992488963,0.6383915193206868,0.03912192420234667,-0.30729708056344596,-0.09298956999765988,0.22760176279065358,0.07876193605370871
1032,0.10598218831955498,0.0020557281703353033,0.11586914228270447,0.02389327869718013,-0.11477149646691176,0.04122104964670017,-0.1347538988208321,-0.10124022386382993,-0.08010069522572351,-0.10068643970945143
1039,0.04357749266028897,-0.052679382316524075,0.15723981611012736,0.11482124211911006,-0.22343500257983032,-0.18886471266769006,-0.2414346909215458,-0.2101127674120008,0.2023314629642998,0.17102219581927378
1041,0.14505847563662264,-0.044357759812378016,0.10378090928482261,0.07269675478232966,-0.07130010834166317,0.07742949435042243,0.00502387428810544,0.19617246211121597,0.12788317875040178,-0.031010711480935472
1045,0.09881068396802006,0.013163949738266284,0.10907810019195938,0.0652596329107609,-0.06699909772272933,-0.06117584075535196,-0.0835686496766764,0.19248929539680665,-0.003923594055696791,-0.12005312559170109
1046,0.08719582399168102,-0.1388586527430854,0.02319232125297204,0.049767801669580905,-0.08157328780786839,-0.21178125245011825,-0.13299944060255556,-0.042631624057030595,0.16292959405208726,0.042716364404140436
1047,0.158668389698808,-0.00735939386148145,0.203328707001229,-0.2724767359538293,0.5947142046350541,0.07284082238610858,-0.21228364658337467,-0.1361071781188163,0.1663179609323592,0.044963890088260614
1050,0.15169794735709982,0.04019761821654811,0.13535534369125318,-0.0708273377641634,-0.12964882646882106,0.11863023674062466,0.0728352393916516,0.13960359328175478,-0.01658009147957528,0.14707369734433115
1055,0.10753289217629702,-0.01810540862952201,0.060647192276460954,0.1710170272622124,0.044141812722797935,0.1352632744978776,0.1353342245229202,-0.3414066941028889,-0.08694480615681474,-0.11471194350068761
1087,0.14787582845054406,0.028033224670766795,0.09407555550365601,-0.07796160548451972,-0.13237498018750787,0.13132144865936352,-0.11297350937450491,0.044409259693978236,-0.04707541135608663,-0.10348881284639691
1118,0.061796898593084466,0.07680754404537803,0.0001887103639805765,-0.16095671159832395,0.16701600736578381,-0.03220556047059779,-0.010575324944624064,-0.1003870912148495,-0.19568334569806858,-0.030286736639883426
1129,0.04128731136207988,-0.04966356562066806,0.06263902861747438,-0.0762831262497072,-0.03144126744022667,-0.08789144160862411,0.005422281739248601,0.03268438799473483,-0.10119193254057827,0.07193917110734148
1142,0.013805760322104127,-0.0023343447175041662,0.03474668256984443,-0.09000028848614512,0.020044053940320272,-0.10449773477146525,-0.03250412636276873,0.11891941606468164,-0.24621815333924232,0.051813434972391034
1172,0.10458016981659812,-0.01667422976912899,0.12246527963549196,0.04496171618091165,0.035982978828405406,-0.004335609881611838,0.058066375188989584,0.2054988026022367,0.11209544774176576,-0.022326490109669996
