term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
manager,0.009353394668393617,-0.0002578305051532458,0.020403610462051948,0.02666621409271279,-0.008757369224431127,-0.006012259840808765,0.027219584974611338,0.036325291674259935,0.04013134475731148,0.011291339938092166
flexibility,-0.0050206402598501456,-0.006757012646980072,0.0018759926373507821,0.014869201635471401,0.0004794492349826649,5.465574662328633e-05,0.011375793165132543,-0.005390280856970555,0.007895333459690158,0.002799502903323479
everything,0.007003499995180014,0.0013067082198800826,0.005533721238781668,-0.0029363407776906375,-0.032708164263237596,0.012031628938558966,-0.00866697481682424,-0.030783465203314365,0.0012359625217598892,0.024989532142008473
improvement,-0.0006963226604701127,-0.0033981573007513116,-0.0028922720904058434,0.0275291964462115,0.01540451450173801,0.001845385047725551,0.010074594204854638,0.020202893139198683,-0.0017172112531540214,0.005321446303280906
america,-0.025465950612713475,0.016466374462834405,-0.014515201989798766,0.005938937051142118,0.030112322612521645,0.007120374668553722,0.028061607554424533,0.020399769451137188,0.06837328537434123,-0.014689627099362952
news,0.0029115479858987017,-0.0019318555693651057,-0.011298006642959246,0.006156490805726871,-0.0183790922522644,0.03315019439543523,0.002025000134795374,-0.004576289236756909,0.02315840485835589,-0.012979167272658576
molding,-0.12559099282887354,-0.012046214926308696,-0.0310034876698774,0.015162593015544628,0.05053890863976845,-0.060351318773359676,0.07826752049022037,-0.03453690498011469,-0.06833514884127545,0.08043011367083253
partners,0.014057089796568733,-0.017296633758732274,0.003431868734540548,0.028396570514634765,-0.012558130133556054,-0.00868105052498478,0.006020399986087693,0.03870824917102015,0.026693932049621616,0.035211521609708946
powder,-0.024402805136553712,-0.06893368758345401,0.0007471012064187205,-0.08983098745258919,-0.020604530462798327,-0.04649735594421724,0.043171206600575815,-0.023140058467663514,-0.09366633451995043,0.08007962618191614
technologies,0.043347637561662884,-0.01723945907595594,0.06602667159944027,0.07925228522527042,-0.03506552043929975,-0.036789980354118304,-0.009186196380845814,0.10868824619702554,0.04601988475638447,-0.022757581388543578
u,-0.0022398010043074355,0.03730799629081077,0.003257597634476263,-0.012058674645035761,-0.023560062447087547,-0.0047485635769938805,0.0078057581722353366,0.01916798386634521,0.04565711958836792,-0.0016824959179362986
software,-0.002076230098257748,-0.0112919188911561,0.009287188992457793,0.0242497045370185,0.005717478160646782,-0.0010419367547010788,0.0247776038850065,-0.0060441046214940305,-0.0028731759935667596,-0.0023955223160745734
certifications,-0.013538272241318596,-0.01934412402965588,-0.003303718720184214,-0.0005767653909519228,0.012033747162468614,-0.023294035543639156,0.01850806290077081,0.01190652036354116,-0.015381588902265063,0.022368970086932963
treatment,0.016401947653308768,0.0008916521440553946,0.02467258795351428,0.02796958625661937,0.021745964195745777,-0.026608957812752618,0.015754966025005538,0.04633953027641149,-0.016921619641973362,0.02248347302484558
feet,-0.010846546462286511,0.023530416089679203,-0.007039344656228732,-0.020721351728793743,0.020650820303693564,0.0009403983893467434,0.01325286019479115,0.020108313620505396,0.02423380207033285,-0.0143384067199303
prices,-0.014102148111743826,0.012592007302389026,0.005653543572275928,-0.008183559870173692,0.0065913502359894625,0.0025026738378580685,0.02980178652025696,0.008424648350044688,0.0016681370634072938,-0.003242610900950323
partner,0.005847623176797704,0.00047271681190692546,0.016096384758394273,0.015870615077524915,-0.013048454354600952,0.0008889023216534734,0.013885645320733487,-0.0044123149416817305,0.02712521787391019,0.01899677296893481
nickel,0.017272544767099145,0.005137745601059513,-0.02779418412981063,-0.03740243620201952,-0.008628422218262578,-0.05276030006972503,0.03839144368985067,0.016316326398370086,-0.002919455829725574,0.037102575710649
city,0.028775722881481662,0.015768483642707058,0.01457523725101902,-0.0268164613366504,0.016370113611295926,0.07937301261927183,-0.04048411764051,-0.004642217531643567,-0.06605741077023547,-0.0559621187927275
accuracy,-0.02840697676198204,-0.02449425263998399,-0.01542516218862231,0.013720283151888824,0.0107731905054825,-0.001214556908796754,-0.005133588986971781,0.003297425875751326,-0.00497550293862679,0.01171842555498002
all,0.03307915027173346,-0.005175436831794622,-0.011558651433935191,0.0038355670734569994,-0.019809219426569182,0.008524210337357145,0.01690476307890808,-0.024726391888575342,-0.028892152022400405,0.042344739320361875
challenges,0.008411306623291053,0.0003124532697831641,0.016244994374724202,0.017361083518461926,-0.005218152679355557,0.008224359308246207,0.015061109709091821,0.038193325040650865,0.0069268182032295135,0.026878857837049457
energy,0.035748912031804886,-0.01838294218415633,-0.003492002510434586,0.023820510845386555,-0.019737522407365392,-0.06923869310143872,-0.024053180540091038,0.02051501963933044,0.03957471813849329,0.03779479191143991
hand,0.0029599310225711427,-0.0033534447094474883,0.001168174098635574,0.0031093966847148095,-0.010097221130027792,0.004508932368306912,-0.0029154949998050216,-0.007377714828573825,-0.0038357629654925504,0.010071221217130399
result,0.011250589094412377,-0.006187669444612231,0.013414585333422333,0.004325364769816327,0.0058670420770589905,0.010036076338863737,0.010491688375065629,-0.0027565548972800996,0.015590109937656764,0.021750191592593535
shape,-0.029703518926760424,-0.00036505046192810786,-0.01704632949067928,0.01833883430290679,0.014400989001174678,0.001187677914683349,-0.02018854650060333,0.018408440312803455,-0.027687198521402893,0.011924946485594374
protection,0.024326172358462256,-0.010690921152080535,-0.02427784366754176,0.007697496347220745,-0.01421842858459458,0.047647789457756495,0.0012436674988960542,-0.022980284153483646,0.010168353384286448,0.015134849379771788
stainless,-0.006380040988688418,0.022803765341742034,-0.0061431277044284825,0.00186352130594838,0.027487691095420305,-0.0229109645651802,0.022457492776043902,0.012943006008061851,-0.07547114990081685,-0.018752866737147048
machinery,-0.006892757667200932,-0.014311233523599696,0.011027065114551352,0.0008965540919107344,-0.011381973661666484,0.019061161617002807,-0.0008929399178178752,-0.016605668835249148,0.0020543031257847576,0.016151264208279708
road,0.0456230847409578,-0.02693137687243956,0.019763636998496363,0.02540024943550013,-0.02763588876029605,-0.08989487183332634,0.022575496974324424,-0.0536608582707664,0.012458345708411124,0.003448551590823171
speed,-0.017779146066895842,-0.017493409616074245,0.004505093628049147,-0.01857744938868416,0.020757421979937973,0.015470290321119191,0.0037430927293865606,-0.0024740353468422054,0.014545936086269544,-0.003803320524427957
resistance,-0.023647338860972877,-0.006239074914803215,0.0017571684053564302,-0.04432148549569237,-0.009302088952979688,-0.04072372273270224,0.010946315665396842,-0.003081872312856896,-0.0500344597064881,0.09747931097308654
investment,-0.0018695121664817542,-0.016937876124627636,-0.017202468908298837,0.06218164417484331,0.007982353593073664,-0.03999903178482539,-0.026925745287223777,0.07882010839300267,-0.029992607307628514,-0.008781443949747739
co,0.014136710243760021,0.07857202575341041,-0.08691298596647185,-0.04411734618646798,0.026304980011244435,-0.03650740672834446,-0.05905082081820674,-0.08495966802586447,-0.2314739726313982,-0.11597501536661346
year,0.022702065872006856,0.0057118900540068475,-0.0008156662247831645,-0.0050618945829815935,0.002512981071307973,0.049378036839907616,0.013980113765223666,0.01004880263341006,0.0042813046832171995,9.932892279973342e-05
security,0.048090316029306586,-0.0005559230036764375,-0.07033512406465386,0.02859575454909578,0.0016859745949496074,0.0626394837784492,0.03831605147029726,-0.004900513505668544,0.05060136840799361,0.00991214057446465
approach,0.007307815362588329,-0.010491092271298552,0.0038481604045578557,0.018546078909143584,0.00026769622827826315,-0.006158299440949037,0.006527124327120964,0.03647207082628473,0.009628657134838382,-0.0021013528184680107
page,0.013301510563738943,0.0010855274500468557,-0.034210106592597614,0.008683221943951089,0.07725800660199389,0.07431547963313756,-0.012058414637828896,-0.0318390722309668,0.016128174445964486,0.018644467964362272
d,0.007511006695709596,0.004974701627870708,0.012986937651160336,0.013487072385171519,0.00287469900932324,0.013922941859608412,-0.0138968908100314,0.01376215490495984,-0.007337391182125445,-0.004444434476197036
content,0.023768428431656073,-0.011838409327438978,-0.046192444329533774,0.007991396918593964,0.005377736443033276,0.05243552596489058,0.022543482821772813,-0.021457978255107958,-0.007954477126506085,0.05164040999525514
st,-0.02269238466876013,0.023801400562297563,-0.017227127154811686,0.004245222435522761,-0.022526963799917244,0.006668911576966366,-0.042483805191740935,-0.06368474099730624,-0.03143138616173458,-0.06368236782985354
house,-0.014700751682643183,0.02061378504587589,-0.0042841668899894405,0.01620734534917955,0.007910298360115958,-0.018218071778582715,0.0060609596511240335,-0.009237532439366362,-0.009314750035232714,-0.022250228609436137
list,-0.003950733364933791,-0.002713796977232307,0.0058747762450963486,0.013930469720404385,0.006120992435495243,-0.019112485794007827,0.03037039136330922,0.016190134279856962,-0.009312585894450814,0.006240693698738791
oil,0.011300117273813148,-0.005515715772049743,0.026194206922346475,0.03147775187438808,-0.012173279771046985,-0.0674877250423231,-0.0198369694942794,0.04588168382444931,0.014856563212533699,-0.04104553564795099
contact,-0.0071933969007114615,-0.01437185817487587,-0.0006696488865742972,0.005443769519783477,-0.001512836639303148,-0.015039092071657888,-0.007526515792394757,0.007975180117663886,-0.008148315996224955,0.016509166173631823
our,0.015703800746611058,0.00522449534196343,0.009390906774288747,0.014584790815132356,-0.015995371647981177,0.03069402036800459,0.038324937023703064,0.038529842532643646,0.013337566271579315,0.05160164446090389
characteristics,-0.030394974645513044,-0.02640595130232095,-0.008940377457015388,-0.00747520223187984,0.019916723686649238,0.003377337217054337,-0.00904588167926433,0.019599028788919122,-0.016040731790087658,0.023358000978904628
step,-0.034741437785290284,-0.035358417745779164,0.0014755769660811063,-0.020352170487458885,-0.007249278332536404,0.020665703078734242,0.007197061268228521,0.0037265036317129328,-0.0032247462908699173,-0.04349941294936635
stock,-0.021497473301648244,0.05745424608028103,-0.007138342522771474,-0.020164458265696385,-0.010295181888067136,-0.021005985935830584,0.030916847438182377,-0.014866953934326653,0.01002134408798103,0.023235440838321332
ltd,0.01245177008439624,-0.044783023850799304,0.05024548557367636,0.09750670882571795,-0.21121996467661328,-0.22157323169684653,-0.2987494442611249,-0.19823778964410207,0.22991409646657454,0.18334297516495135
flow,0.00371269532453083,0.0016045858078205725,0.019185805306059133,0.012618111898573951,0.0023799219354903216,-0.020204477711209836,0.008790143812518785,0.028250438288902224,0.010667581891171583,-0.0029408861764698606
touch,0.0066570452417006485,0.025908913073267852,-0.0040665253107382195,-0.0027911373436745575,-0.03271031474571141,-0.0032104423155204826,-0.022526221627726266,-0.030267800461842267,-0.013592255211027514,0.11583108822222388
integrity,-0.002842007414115507,-0.02057913804696001,0.0023347192202455617,-0.0014100411719749893,0.009506876230966455,0.0023626962452695283,0.007250144234990207,0.010771609031086418,-0.0011266375974722587,0.01698492279092696
certified,-0.016162572685864685,-0.0034326541549316797,0.0018774261974782236,-0.008281652688480528,-0.009459473321295065,0.01180612975155134,-0.007815053047310554,0.005539087590483509,-0.03603610401849477,0.030290419993690712
programs,0.014571965225000278,-0.013506911074644617,0.00988032785989005,0.024818742058411447,-0.0066319965240602494,-0.014551991946803719,0.009053758748710106,0.017205612318272192,0.016663715783581723,0.008836160751596277
shipping,-0.005157813449387648,0.022463493425664532,-0.004829034104558263,0.007645665624581477,-0.019256294621624776,0.007009622381045246,-0.035101823684052125,-0.016136646061329616,-0.008664891485502013,0.019154684436020426
changes,0.016370390358325167,-0.011744564293019817,-0.029622247319337203,0.01296704715968481,0.004260116480223966,0.031134643265551955,0.010066043644133884,-0.01790195977771996,0.00597800141161602,0.00538069679671892
assistance,-0.004049048886577643,-0.009471226258883544,0.011758182614328906,0.0043787680410893115,-0.0056674422616300926,-0.006834760287606358,0.014890909675657883,-0.010991221679236968,0.017941559709358092,0.007765141983115304
right,0.009276817782222918,-0.008483591065771645,-0.006463961519497647,-0.022201592304182456,0.002835824274943074,0.016210330774300664,-0.008130019023371545,0.006123139032026006,-0.054864072488981036,0.05128413122788695
more,0.011762188363994145,-0.023711424515028463,-0.03846710356916108,-0.0013694548303467013,-0.01680307622426487,-0.04855269616797954,-0.02822474459459303,0.015127396659639459,0.010254248877088114,0.03936170528667336
usa,-0.018487572168966567,0.03914012776324332,0.0013639943731237488,-0.07161426380481338,0.08384752906023515,0.0007068069668851504,-0.031245252685939362,-0.028819598895000912,0.051940999215586994,0.016513081246885594
comments,0.05186854171981004,-0.001808877628673169,-0.008955907437990351,-0.014709913797959826,-0.021649498570441808,0.05451833092721278,-0.008464332575211647,0.0040917653973461445,-0.02609541258978787,-0.04019764859380299
molds,-0.05097606650485964,0.008328612412227744,-0.04640978488913895,0.05222550308268399,0.04231885808157108,0.02690653225722087,-0.005969862425110519,0.006941547988193781,-0.003048958736068261,0.025793326228240605
engine,0.0209930480487693,-0.02752402160747039,0.037159409079120506,0.022064814171861367,-0.025212513979274813,0.00442059021271708,-0.06180105797856755,-0.043358688737249074,-0.026249553527324998,-0.12960661376016128
welding,0.015496162083343645,0.03693543815480656,0.030478790737896968,-0.030220536991692644,0.016631302465800513,-0.06798981941677675,0.02626848274573154,-0.08005444790944946,-0.06556373527211057,0.03139441238976373
link,0.0232946541435662,-0.0003271332165665818,-0.007582357253219164,-0.008671326868195729,-0.014986521350881184,0.04970557503846876,-0.00032038457613171064,0.020060692658419994,-0.01846197688927416,-0.04519803599962827
future,0.0032802843029372517,-0.013941706060395482,0.01004954140535777,0.020205586732992557,-0.0013196615147775342,0.006565160080944087,0.01653553249160312,-0.0019859740001874587,0.010550416629708107,-0.005980179532695985
orders,-0.002388482419850575,-0.00010961803069156751,0.0020126199442061948,-0.008941088274096648,-0.007889638636135739,-0.009053646415608584,-0.0016262243762842949,-0.020439032221919156,-0.025136266679457,0.012871566149583265
levels,0.0029575124481141693,0.0008935609949159482,0.01495675428562986,-0.0034260500482349177,-0.0011309761274250793,0.008147365635551766,0.015027337416439244,0.020299350119986445,-0.010654669101941537,-0.00027479081843195807
note,0.0009583990506953812,0.0033809034938903693,-0.034700347486423186,-0.012135482431575164,-0.004937936980703328,0.028955967786855875,0.007109896814444284,-0.018092252842986496,-0.01903274628952902,0.011391131198856142
ways,0.0021838443071840272,-0.007134329503930335,-0.00927297589379223,0.0029159461506153036,-0.0013646723974014574,0.015337106947474284,0.0053974286491478346,0.0073980285519054416,-0.00024412711315506801,0.012930064711007293
assurance,-0.015428157560877138,-0.03098170143629861,0.001509119412133571,0.0037349290420785435,0.018421816210593037,0.013650026927899767,0.010614383898509884,0.008629998287400558,0.008754046316796752,-0.003010464297432093
assemblies,0.0007933747183042649,-0.008301148732879063,0.008793365122019742,0.037962099869309485,0.06543938372698369,-0.044562803234628905,-0.013674000566570442,-0.0008669745939893568,-0.018164453702752305,0.02098745706011119
milling,-0.006808783896167323,-0.011060741766128184,0.04350070281840411,0.10906764760354712,0.052790678316909555,-0.0488746516275276,0.06032120346627061,-0.0671787486939071,-0.040633298074247794,-0.01159338734704126
llc,-0.03625394158039506,0.009448779974718286,0.01773949791269034,-0.03816558276354656,-0.038951573409005256,0.011283515423092513,0.021045150532838466,0.06868781767762422,0.03412196448709369,-0.029436698776788728
bar,-0.009335966589384827,0.048835936607309186,-0.00230272917536495,-0.03938569541908786,-0.016497144042917057,-0.044161315469882376,0.02058401687306591,-0.014237652897447287,-0.0024591357163166253,0.023805604086601206
combination,0.00045848053265459945,-0.0011554815106376661,0.010592835014779768,-0.014176338563619838,0.022476910262321705,0.010149743422116492,-0.012583904265350315,-0.004091665927161373,0.004651448545695648,0.01410063008668129
opportunities,0.009814691990919734,-0.013869180375640505,-0.007450126641128693,-0.0002585468936598895,-0.007567722335596585,-0.0049317021685079555,0.006311990832519869,0.0008787373153013624,0.009958089748832553,-0.009311332161064164
prototype,-0.029626469671669903,-0.03406490823837685,0.016335308894090676,0.0684369963659813,0.04388059718484378,-0.036380106980122465,0.07026716700771911,-0.08100380135504769,-0.021355047901947314,-0.04605686854088124
automotive,0.023825188387595803,-0.014122189760142421,0.027043341494065808,0.016557913497255446,0.01888557821447016,0.03952566674795239,-0.035276760525419865,-0.023812247576099847,-0.0010822255554983108,-0.06217748626076457
foot,-0.015328132771441355,0.0049252237621637725,-0.0009858537290628358,-0.01906747436379326,0.02422446884275894,0.0037173406221846935,-0.005131991613305811,-0.01038876755360599,-0.01520874794755489,-0.018711047220578925
center,-0.0009925681357863308,-0.009180720651598733,0.006327524573994985,0.022136069851406148,0.03453289103875188,-0.01892555605361122,0.016864301027957638,-0.03336230601608279,-0.025114067338414658,-0.01590766126896768
dedication,-0.01535146598483645,0.014179663036401686,-0.002492524546895451,0.001468698364193255,-0.007087965287926054,0.014540196284747649,-0.005907465947052466,-0.006582869437436673,0.0019739602961908447,-0.01720386262684485
practices,0.005449560504499961,-0.00036555931476889243,-0.010318680361546113,0.002443829295046604,0.0030396091884122814,0.01026908756000563,0.008309993671573352,-0.0006130933160444441,-0.0023868028909609686,0.023180926991177617
room,-0.01612815048559337,-0.023170176999104914,0.010777506004625646,0.004655371376397115,7.647557426164867e-05,0.002746677299679492,0.008181336800271456,-0.008118187078334952,0.0029994190337097344,0.006492745721029924
items,0.0035502237648731465,0.020324343966402734,0.010603311641421965,-0.01931830233344466,-0.017961970033785055,0.03582201661570593,0.02059271224621745,-0.01782635846167231,-0.05623600184557769,0.0048774738595522
to,0.037587170075681055,0.007386705335262578,-0.0035847206229940374,-0.004264688382727324,-0.03039245189755735,0.0556228916724681,0.014918035044646406,0.001404492672686194,-0.008626234347551966,0.0677972318028131
defense,0.015853746811966822,-0.0177868916945352,0.009629304706918038,0.017546394844576645,0.006870245801382802,-0.035566732984425094,0.01189144175675044,0.0366938495341117,-0.007492899026962194,0.008807180062170903
law,0.01852513009513429,-0.004303084337126499,-0.03459631974694132,0.000226497713164935,0.0051169923720431245,0.0030313173957165302,0.003330742134629585,-0.004178922890370475,0.0010808010052493697,0.018804148497476497
research,0.02490128321515876,-0.0031816745008282623,4.23179320995048e-05,0.0016231639835060593,-0.003915378896662956,-0.009858551099187294,0.00870073160470947,0.03816433207418502,0.020141086098244824,-0.00036694059089460284
purchase,0.01728496336100565,0.027236759788115794,-0.0054394618392863536,0.028320735885807902,-0.011206308114154986,0.07314705339851603,-0.006968691903561417,-0.018140980058020183,-0.01659999027180484,0.018551983066015
lbs,-0.0506040036664508,-0.018129191655868043,-0.009811342887133949,-0.005460900444397299,-0.006291811594671305,-0.009146871487463553,-0.01706914909040679,-0.018135979839048782,-0.042925386123874656,-0.03919699768467856
problem,0.0036165687072434046,-0.014185156606428644,-0.004596281835251298,0.0001496116264823762,0.0021981910201112945,0.02777543234607264,0.01906328435214719,0.002386444571096067,-0.005357242958524768,-0.002396007868252446
wall,-0.017790768377276056,-0.009205547526264794,-0.0033129277504766264,-0.00757138714277814,0.0030258920551439897,0.006795932423560125,-0.013423652981226235,0.019026572206451053,-0.01895236869301225,-0.0013197396093793993
techniques,-0.012746319437046339,-0.0038057482551613247,-0.008031118682808707,0.019049420417466798,0.008361901436164972,0.0035657237542433273,-0.013942916295919532,-0.0005128072481746921,0.008238571219421694,0.002640118497960594
space,0.0058416329688550555,-0.010153158783946237,-0.003240541539401304,0.006724483934933349,-0.013457917007978215,-0.03631470703934546,-0.012863173641936558,0.016881669524627545,0.025927799155239094,-0.010476729405014673
foundries,-0.04640508278654429,0.05920218018553389,-0.0689359501203596,0.06179452622866104,0.05501568796244085,0.05928487556273107,0.03469311676528079,0.02365612306021533,0.011659192800281656,0.016057410353239276
matter,-0.00019919339694389712,-0.001217823974324128,0.002384270834520165,0.019541693030323066,0.0012102462286134466,0.011681191220831324,0.007298868200879203,0.0049663888571504,0.012078559858472704,0.00045739595188070076
street,-0.022769231930220263,0.008198400421502917,0.004881599799447897,0.031886081161063104,-0.03747803752876718,0.008883158214337258,-0.11974522182599022,-0.014065367372585418,-0.07802089436039308,-0.06132952189677373
shell,-0.048422280843253174,0.03037138276762138,-0.04349472733875218,0.1014407912811852,0.05747329304014106,0.018435013535635255,-0.02925914293605654,0.03360052407819599,-0.019223181987174313,0.03440200881662585
excellence,-0.006049767865331356,-0.013738365722027624,-0.0032211771842955263,0.012287248854168252,0.004029722484777442,0.0023042450843678104,0.005735942566798709,0.0036529576335268144,0.00022056679782268775,0.005326901368928748
file,-0.010523027821489155,0.0032751607851938622,-0.015197119640510947,0.01474752793132217,0.0047592627899215355,0.026033583467721198,0.013359073531560135,-0.03757288204472843,-0.0070514908327548205,-0.010490260390339203
o,0.001791779902782504,0.03474809753867999,0.011684077824208737,0.004625678719377132,-0.007611791960005611,0.012011519342345975,-0.016922317689007565,0.02930330153942208,-0.05191754894091599,-0.06877188734817362
interest,0.003263323612926231,-0.008259622736121958,-0.005277398690606241,0.00689946588136404,-0.007360426527868969,0.03295025228786028,0.009827432630876874,-0.01829919381656489,0.0109026344443019,-0.011800167766086665
packaging,-0.0011671884388538025,-0.01722643001404699,0.00553972632428716,-0.010004037041657168,0.0009641741916329533,0.011530433289453216,0.015411185852965158,0.015651710363562277,-0.0027682064229282433,0.014618432667613201
care,-0.0010343972220390307,0.0021324201850051183,0.0044978688045795075,0.008926878920848166,-0.0017610163340709573,0.012778402443009717,-0.0027334373917244463,0.006618871154972692,-0.008690975072835928,0.002851877566468045
series,0.007995921790429338,0.01368629892270209,0.016069426819602592,-0.01407202261171259,0.013775074887300872,0.016056130995161077,-0.009008701236885483,0.008625047961611312,-0.028771506488542303,-0.01735589532835795
diameter,-0.0040189133790878,0.003994367313836072,-0.018876653063774406,0.016248409107571964,0.05674123201505431,-0.01598722150103764,-0.012158784045402072,-0.011491556505871553,-0.010770566300760016,0.007674143670444649
in,-0.0063508566151255505,0.034665441346959175,-0.02878989143705178,0.0067726895322020786,0.008246342770106241,0.02110046137368481,0.04077047343428078,-0.0007264613115409578,0.022307013277023505,0.02407088736507913
cases,0.006836053478593886,-0.0021061835274293313,-0.015270890706171531,-0.0012562355168447316,-0.012101133628055875,0.02011832106802021,0.0011633501906278703,-0.008316074558787084,0.013720368215280354,0.00542640274755027
marine,-0.013145250119814256,0.03722051517254816,-0.017343974916306452,-0.019916158823688336,-0.0002395085595537327,-0.011048393773384884,-0.001119600271392158,0.005668481226647674,0.028657951757355932,-0.03793966284790579
piece,-0.0010436352470078254,0.01033476181001407,0.0055965834763653365,0.018972091438893567,-0.015446083383524357,0.015624739557970672,-0.014271947697303377,-0.008508816961719443,-0.006417564210122254,-0.011575260698409721
chain,0.010612351035727486,-0.0028276172889498984,0.014225186785885378,0.027670224795635075,0.0012553777433808935,-0.008553751561456262,0.013820341445921303,0.019286652602610012,0.005788650541036826,0.0024674547079051954
quantities,-0.017348293976946202,-0.014029046985442398,-0.005322246386665936,0.005111420373731145,0.00111369552458837,-0.000498566091134863,-0.017697174151339517,-0.0037554767945106203,0.004509242696861969,0.013939894929727827
offers,-0.0012614169868503293,0.008894256414840531,0.002468469515321716,0.004237934886847929,-0.002730459960260131,0.003484682670113555,-0.00022500545166981284,0.015566672740029512,0.019395092552350283,-0.005690214369617126
amount,-0.00973047979737954,-0.0044726161490595455,4.407269603429193e-05,-0.0037512977920828544,-0.0015977473185629716,0.00762513636949812,0.007272007380369755,-0.004300157175926849,-0.0007816165805652809,0.0019392914314949718
green,-0.042743688644177866,-0.002154285434188472,-0.015992875641889875,0.017490300791651616,0.012718378980455865,0.029706293317901016,-0.01181660924585876,0.011377601230926402,0.04012364759607283,-0.030293109923098364
ideas,-0.01035092242489332,0.006251300076515549,0.01002737238788003,0.014128627743913883,-0.006762087174336202,0.014350685063730897,0.00779961712296566,-0.008476811726681499,-0.008984789295895862,-0.016735720185880397
sites,0.026299231972337956,-0.0037172912547904714,-0.07155434405502717,0.010742820472515935,0.02537829933854518,0.029540980283185234,0.03570624967688195,-0.01746052856925075,0.0022705214985644286,0.055082238849023066
oem,-0.010030697981015965,0.012178880752106389,0.0024904066286529115,-0.005633881779376118,0.012929294611281004,0.0045498282755439354,0.017209568638076458,0.010535452817088394,0.02318524092068571,-0.010833613246705426
p,0.002195998631528788,-0.0012661482378151629,-0.032041429748278116,0.025761083208809078,0.012887841266137583,0.013683022956051004,-0.0032497955805490435,0.02011453796334045,0.002034867958677325,-0.012498975328115426
communication,2.294925666037649e-06,-0.007137924734079856,0.004447939404170577,0.02585232728666918,0.008012941499064294,-0.0006542549517942374,0.011803888299727278,0.012731337689544382,0.0062278166805172985,-0.013672754632512395
turn,-0.0015117910965260683,-0.000703886272634675,0.012324893726194119,-0.0028912060859424098,-0.0021243120267020726,0.0030983180485823943,-0.0006952012113689015,-0.012808704430373958,-0.02257188420199552,-0.009258890811657941
focus,-0.0012670367589257743,-0.004992006347837375,0.007583401922928933,0.023307755340461065,-0.007188403856122593,-0.0035748729547078234,-0.013975446505514182,0.010911913872336136,0.020371641015653662,0.01968308309183745
the,0.04155044746131774,0.01357919582879539,0.014200984675556633,-0.020599653566636893,-0.04093742396873362,0.05854385110574474,0.0383235272035132,0.0430324260984852,-0.00033490923349721894,0.06912547365701038
help,0.006691489146419983,-0.00792904038410743,-0.005320399957803154,0.006482457707574212,-0.002056588642479199,0.00388820225215213,0.012229835914803132,-0.024480705061468724,-0.01656918395707682,0.01124482857384441
compliance,-0.0008119862114109733,-0.012685064098643872,-0.003190828802652849,-0.0008934189213970952,0.0005197473445164924,-0.007535514705831629,0.0205104049804201,0.013482327329525838,-0.0014897778748619109,0.01820490996924609
b,-0.008625867931412536,-0.0014351085931125255,-0.011020946284765252,0.012147155518148597,-0.0020123633940394483,0.017980410000476014,-0.02355214015259745,0.0037541840029320624,-0.03700169214235313,-0.008880591036185818
generation,0.015983984556858608,-0.0010503850820175484,-0.007122862947860882,0.01565038346072505,-0.009923093969009329,-0.030704786213569858,0.001173277059660593,0.007535188638564082,0.010407853098108284,0.003348520360292786
class,0.009437891887938919,-0.0061709076641577616,0.033788219579631316,0.005424460892996444,-0.02461958138262865,-0.008881634881595412,0.024595150621491146,-0.0474478962151584,-0.013062255896683167,0.0341815713427782
field,0.008683196664107821,-0.001335129188947736,0.011000140549257785,0.004728715510059266,0.00921519226743276,-0.0017263508014341749,0.006168874947400914,0.03884845025708607,0.011689223709494304,0.005492169097288334
share,0.021249343766240002,-0.013435130451805274,-0.027903122939661497,-0.0004963392871162124,-0.02043945333446033,0.04369742008512029,0.029827571243424496,-0.02300824149975407,0.025273392717023564,0.030889412301884432
jobs,0.0015127946680616063,-0.01044597113168965,-0.002183622416927757,0.005273500502995858,-0.00629103060365431,0.06418505295313244,-0.0007243055089164553,0.005941775066167061,0.011116000781789922,-0.06076894626946561
no,-0.005647888969325662,0.0037447293979453334,-0.0013035967856380786,-0.0027524906294724466,-0.00713485311599218,0.0019348948670698228,0.0067955030393869265,0.0033286783639928054,0.00030773006803102025,0.028684048373921876
vehicles,0.008961870057301433,-0.006072223954874821,0.0016623313798921546,-0.005127300306219685,0.014542321118272994,0.024996249782708566,-0.014838215168583394,-0.0031545604397899604,0.005229716997286833,-0.01953781791840803
unit,0.0019494816733319877,-0.0073701782765456855,-0.002110148536732008,0.010839994183239889,0.0060646996690314914,0.00640327451798215,0.006970265252535021,0.0033623994142767534,0.0027638467987323003,0.006872801556914098
products,0.01756043332261762,-0.026685457213413012,0.0035528302894285426,-0.019617464364498932,-0.007629764093093577,-0.03178899988589398,0.017968581652612774,0.041995633679334496,-0.003139902073015558,-0.010637117143228103
tolerance,-0.013472790272041837,-0.016059724258570825,0.01594069803417966,0.019319742929926217,0.0150302891492156,-0.014013444276856963,0.024333191427872953,-0.016512260774532612,-0.005318998170594665,-0.0013025049382979692
mining,0.0014358806508062742,0.028205644090898544,0.018223870151987457,0.046501293343047444,-0.0010190096478718404,-0.011673578480289744,-0.06279733589659008,-0.0008273927733735601,-0.003034207597900021,0.06655591819512591
division,0.015206240805175608,-0.000702883080893402,-0.016433724321878798,-0.010537349229124205,0.002528639858667689,-0.02799104862868312,0.014781669951494658,0.04464460653097854,0.033665379252257314,-0.02110783286914226
